Time,Kennedybrücke,Nordbrücke,Südbrücke,Estermannufer,Von-Sandt-Ufer,Rhenusallee,Brühler Straße,Wilhelm-Spiritus-Ufer,Mc Cloy Weg,Weg auf Damm Neil
2020-04-22 18:00:00,942,267,0,114,333,520,96,497,226,533
2020-04-22 19:00:00,694,213,0,97,282,452,59,308,190,446
2020-04-22 20:00:00,441,102,0,35,134,223,31,194,99,253
2020-04-22 21:00:00,191,36,0,13,46,57,27,84,33,76
2020-04-22 22:00:00,111,24,0,0,9,16,6,15,3,10
2020-04-22 23:00:00,48,14,0,0,5,8,7,6,5,6
2020-04-23 00:00:00,29,3,0,1,1,7,5,4,1,6
2020-04-23 01:00:00,9,2,0,2,0,2,0,5,1,1
2020-04-23 02:00:00,5,0,0,0,0,0,1,0,0,1
2020-04-23 03:00:00,10,2,0,1,1,0,1,2,0,0
2020-04-23 04:00:00,12,4,0,0,3,3,4,0,1,3
2020-04-23 05:00:00,71,26,0,7,10,7,11,14,3,5
2020-04-23 06:00:00,224,79,0,18,41,61,39,65,30,48
2020-04-23 07:00:00,586,118,0,67,119,122,88,202,81,111
2020-04-23 08:00:00,521,89,0,53,133,136,99,249,61,120
2020-04-23 09:00:00,401,71,0,46,90,119,46,174,70,117
2020-04-23 10:00:00,400,93,0,70,96,165,61,154,87,164
2020-04-23 11:00:00,419,128,0,92,165,216,72,245,142,230
2020-04-23 12:00:00,572,133,0,134,206,290,85,257,212,298
2020-04-23 13:00:00,679,170,0,121,214,333,84,301,150,308
2020-04-23 14:00:00,617,213,0,159,245,369,88,305,201,346
2020-04-23 15:00:00,793,229,0,173,321,419,97,451,254,403
2020-04-23 16:00:00,1055,287,0,193,391,513,108,527,280,506
2020-04-23 17:00:00,1085,297,0,180,412,560,105,567,254,511
2020-04-23 18:00:00,955,291,0,149,359,537,99,476,249,516
2020-04-23 19:00:00,692,199,0,123,262,392,74,337,206,410
2020-04-23 20:00:00,429,118,0,74,168,215,35,191,95,250
2020-04-23 21:00:00,263,53,0,10,38,86,22,106,44,100
2020-04-23 22:00:00,105,21,0,8,15,19,7,30,6,20
2020-04-23 23:00:00,53,6,0,2,5,7,4,10,2,6
2020-04-24 00:00:00,20,10,0,0,2,5,4,3,1,1
2020-04-24 01:00:00,20,2,0,1,0,2,1,3,2,1
2020-04-24 02:00:00,8,1,0,1,0,1,1,1,0,0
2020-04-24 03:00:00,5,1,0,0,1,0,0,5,0,0
2020-04-24 04:00:00,14,2,0,1,1,3,3,2,1,3
2020-04-24 05:00:00,65,26,0,5,9,5,12,9,5,2
2020-04-24 06:00:00,176,72,0,24,33,44,35,69,25,32
2020-04-24 07:00:00,496,103,0,46,94,104,76,167,76,97
2020-04-24 08:00:00,487,62,0,38,125,144,86,179,62,118
2020-04-24 09:00:00,398,56,0,32,92,111,52,130,54,98
2020-04-24 10:00:00,432,84,0,44,136,139,55,68,96,139
2020-04-24 11:00:00,496,107,0,70,134,204,72,166,113,201
2020-04-24 12:00:00,590,153,0,92,178,225,103,274,134,214
2020-04-24 13:00:00,604,147,0,132,222,251,77,285,207,228
2020-04-24 14:00:00,751,232,0,177,288,320,98,382,228,302
2020-04-24 15:00:00,809,234,0,214,353,387,83,402,268,381
2020-04-24 16:00:00,875,236,0,185,324,459,103,451,262,422
2020-04-24 17:00:00,895,252,0,177,325,508,68,437,270,518
2020-04-24 18:00:00,761,205,0,140,288,429,78,359,215,391
2020-04-24 19:00:00,589,153,0,73,224,323,42,264,137,308
2020-04-24 20:00:00,403,90,0,52,145,200,37,169,88,200
2020-04-24 21:00:00,207,49,0,19,41,74,20,63,28,93
2020-04-24 22:00:00,110,18,0,4,12,20,10,25,6,13
2020-04-24 23:00:00,74,4,0,4,8,15,6,19,1,11
2020-04-25 00:00:00,55,5,0,5,2,7,10,10,3,5
2020-04-25 01:00:00,30,3,0,2,1,7,2,4,1,3
2020-04-25 02:00:00,20,1,0,0,3,0,0,2,0,0
2020-04-25 03:00:00,8,0,0,0,3,2,1,2,0,0
2020-04-25 04:00:00,11,4,0,0,1,1,3,1,0,1
2020-04-25 05:00:00,17,9,0,1,0,5,0,3,2,5
2020-04-25 06:00:00,32,13,0,6,7,18,5,15,4,8
2020-04-25 07:00:00,72,19,0,5,22,30,12,21,17,27
2020-04-25 08:00:00,83,30,0,19,31,39,23,53,24,44
2020-04-25 09:00:00,206,50,0,27,65,85,20,84,50,73
2020-04-25 10:00:00,311,83,0,58,80,150,33,123,108,141
2020-04-25 11:00:00,483,138,0,98,172,193,58,216,126,212
2020-04-25 12:00:00,628,141,0,140,202,253,70,269,197,247
2020-04-25 13:00:00,662,185,0,160,305,315,62,321,246,319
2020-04-25 14:00:00,795,236,0,211,328,453,55,400,268,392
2020-04-25 15:00:00,832,282,0,244,382,529,99,486,325,505
2020-04-25 16:00:00,833,254,0,233,403,511,66,494,310,517
2020-04-25 17:00:00,783,314,0,211,383,597,79,388,325,527
2020-04-25 18:00:00,755,264,0,165,258,458,56,356,190,453
2020-04-25 19:00:00,531,130,0,71,179,306,36,216,126,325
2020-04-25 20:00:00,367,111,0,38,105,168,34,144,75,225
2020-04-25 21:00:00,190,31,0,13,33,61,16,60,15,65
2020-04-25 22:00:00,88,9,0,1,6,12,10,18,1,14
2020-04-25 23:00:00,93,6,0,4,7,8,8,10,1,13
2020-04-26 00:00:00,48,8,0,0,6,2,7,5,2,10
2020-04-26 01:00:00,44,5,0,2,1,3,1,5,1,4
2020-04-26 02:00:00,11,0,0,0,0,4,1,4,3,2
2020-04-26 03:00:00,8,0,0,0,0,0,3,1,0,0
2020-04-26 04:00:00,6,1,0,0,0,2,0,1,0,1
2020-04-26 05:00:00,13,3,0,0,1,9,0,1,0,6
2020-04-26 06:00:00,22,9,0,2,8,8,3,6,7,7
2020-04-26 07:00:00,41,21,0,7,26,26,2,32,17,24
2020-04-26 08:00:00,71,38,0,19,51,75,8,49,43,66
2020-04-26 09:00:00,147,98,0,54,106,131,16,167,109,122
2020-04-26 10:00:00,269,209,0,128,207,240,48,278,194,206
2020-04-26 11:00:00,474,283,0,195,338,359,47,390,296,367
2020-04-26 12:00:00,669,416,0,276,447,587,50,537,429,561
2020-04-26 13:00:00,735,420,0,425,556,730,89,617,542,677
2020-04-26 14:00:00,959,512,0,464,667,795,74,680,527,749
2020-04-26 15:00:00,1051,462,0,362,704,886,98,768,542,825
2020-04-26 16:00:00,1001,524,0,382,578,788,78,639,497,732
2020-04-26 17:00:00,922,403,0,263,506,706,61,576,385,755
2020-04-26 18:00:00,807,322,0,172,336,540,59,383,280,538
2020-04-26 19:00:00,579,191,0,114,206,361,31,254,200,359
2020-04-26 20:00:00,379,112,0,66,143,195,46,148,88,195
2020-04-26 21:00:00,200,41,0,21,45,54,12,68,18,66
2020-04-26 22:00:00,96,9,0,0,4,13,16,17,7,17
2020-04-26 23:00:00,40,7,0,1,2,7,6,10,1,5
2020-04-27 00:00:00,18,1,0,0,4,5,3,3,2,1
2020-04-27 01:00:00,13,1,0,1,2,3,4,4,1,2
2020-04-27 02:00:00,2,1,0,2,1,0,2,2,0,0
2020-04-27 03:00:00,8,2,0,2,1,0,2,2,0,0
2020-04-27 04:00:00,13,2,0,0,1,4,11,0,0,4
2020-04-27 05:00:00,77,31,0,6,11,7,13,18,6,5
2020-04-27 06:00:00,236,85,0,35,39,57,43,64,24,42
2020-04-27 07:00:00,587,126,0,59,112,145,89,221,69,132
2020-04-27 08:00:00,549,90,0,44,115,136,107,268,60,121
2020-04-27 09:00:00,378,58,0,29,93,114,61,145,69,91
2020-04-27 10:00:00,381,77,0,59,114,145,49,164,87,154
2020-04-27 11:00:00,511,116,0,105,191,238,51,232,181,236
2020-04-27 12:00:00,543,129,0,135,238,284,90,268,185,267
2020-04-27 13:00:00,590,151,0,174,251,262,73,320,204,268
2020-04-27 14:00:00,654,191,0,143,263,351,68,355,210,352
2020-04-27 15:00:00,825,221,0,185,330,421,101,421,267,464
2020-04-27 16:00:00,963,281,0,174,353,425,117,445,243,438
2020-04-27 17:00:00,1066,280,0,185,395,462,118,482,285,457
2020-04-27 18:00:00,823,229,0,129,307,504,65,443,205,472
2020-04-27 19:00:00,625,220,0,108,239,380,47,322,184,370
2020-04-27 20:00:00,431,129,0,76,122,211,44,195,94,241
2020-04-27 21:00:00,222,36,0,13,37,68,21,83,17,78
2020-04-27 22:00:00,107,13,0,2,9,12,12,19,1,10
2020-04-27 23:00:00,36,8,0,3,4,7,6,11,8,3
2020-04-28 00:00:00,22,4,0,1,4,3,0,7,3,4
2020-04-28 01:00:00,12,2,0,1,3,0,2,5,2,0
2020-04-28 02:00:00,2,1,0,2,0,0,1,3,0,0
2020-04-28 03:00:00,3,2,0,0,1,0,1,2,0,0
2020-04-28 04:00:00,13,3,0,0,0,2,5,1,0,3
2020-04-28 05:00:00,64,23,0,7,4,6,5,15,1,6
2020-04-28 06:00:00,199,61,0,23,32,41,36,56,13,40
2020-04-28 07:00:00,468,94,0,33,70,118,84,175,50,93
2020-04-28 08:00:00,507,65,0,38,104,129,76,234,48,106
2020-04-28 09:00:00,331,43,0,20,86,95,45,114,43,88
2020-04-28 10:00:00,311,43,0,33,63,110,42,78,44,110
2020-04-28 11:00:00,318,45,0,29,55,83,41,83,38,100
2020-04-28 12:00:00,378,52,0,46,65,88,72,90,39,106
2020-04-28 13:00:00,414,60,0,34,82,89,68,112,51,86
2020-04-28 14:00:00,429,60,0,31,67,107,60,125,51,125
2020-04-28 15:00:00,339,42,0,19,67,66,41,72,37,55
2020-04-28 16:00:00,475,85,0,25,72,75,67,122,37,76
2020-04-28 17:00:00,488,72,0,48,80,124,71,171,55,107
2020-04-28 18:00:00,454,101,0,43,124,175,54,219,85,158
2020-04-28 19:00:00,310,65,0,33,103,117,40,161,88,134
2020-04-28 20:00:00,243,68,0,27,61,103,25,114,43,87
2020-04-28 21:00:00,120,20,0,10,22,32,17,40,12,31
2020-04-28 22:00:00,64,8,0,0,11,9,11,15,5,10
2020-04-28 23:00:00,31,2,0,0,1,10,7,8,0,10
2020-04-29 00:00:00,15,3,0,1,0,6,3,4,1,2
2020-04-29 01:00:00,9,1,0,0,1,0,1,2,1,0
2020-04-29 02:00:00,6,0,0,0,0,0,0,0,2,0
2020-04-29 03:00:00,12,1,0,0,1,0,1,2,0,1
2020-04-29 04:00:00,14,0,0,0,0,3,4,0,0,4
2020-04-29 05:00:00,57,28,0,4,4,8,10,10,0,5
2020-04-29 06:00:00,207,57,0,24,33,40,36,57,26,31
2020-04-29 07:00:00,490,90,0,34,81,114,73,177,53,114
2020-04-29 08:00:00,508,82,0,32,119,117,73,234,51,96
2020-04-29 09:00:00,344,41,0,30,84,90,38,121,66,91
2020-04-29 10:00:00,342,58,0,24,92,135,35,123,71,119
2020-04-29 11:00:00,357,41,0,48,112,119,49,126,71,123
2020-04-29 12:00:00,389,72,0,37,89,102,49,132,56,99
2020-04-29 13:00:00,447,64,0,46,91,130,67,133,71,111
2020-04-29 14:00:00,441,88,0,63,107,134,60,159,92,126
2020-04-29 15:00:00,530,101,0,74,170,190,75,205,111,181
2020-04-29 16:00:00,679,170,0,93,222,253,78,279,141,231
2020-04-29 17:00:00,739,180,0,62,207,251,81,270,114,273
2020-04-29 18:00:00,628,147,0,72,214,320,79,273,158,270
2020-04-29 19:00:00,442,124,0,62,149,241,51,253,131,237
2020-04-29 20:00:00,228,65,0,19,82,95,21,122,60,84
2020-04-29 21:00:00,110,24,0,3,21,27,18,57,25,29
2020-04-29 22:00:00,75,19,0,2,7,22,8,12,8,11
2020-04-29 23:00:00,45,3,0,0,8,10,4,4,2,14
2020-04-30 00:00:00,28,2,0,7,2,4,3,4,1,3
2020-04-30 01:00:00,12,0,0,0,1,3,1,3,1,2
2020-04-30 02:00:00,3,0,0,0,0,0,2,0,0,1
2020-04-30 03:00:00,13,2,0,1,1,0,1,3,0,1
2020-04-30 04:00:00,13,2,0,0,0,2,2,1,0,2
2020-04-30 05:00:00,47,10,0,4,1,5,6,3,0,6
2020-04-30 06:00:00,102,27,0,7,23,16,22,28,10,11
2020-04-30 07:00:00,334,42,0,25,38,55,48,98,16,42
2020-04-30 08:00:00,429,45,0,22,55,77,69,142,21,65
2020-04-30 09:00:00,265,40,0,3,39,51,41,79,20,58
2020-04-30 10:00:00,245,27,0,21,58,45,30,68,38,53
2020-04-30 11:00:00,321,37,0,25,42,78,58,103,28,84
2020-04-30 12:00:00,393,53,0,29,69,103,39,122,48,113
2020-04-30 13:00:00,429,55,0,31,95,127,82,108,74,107
2020-04-30 14:00:00,438,78,0,34,131,135,62,175,71,145
2020-04-30 15:00:00,561,102,0,56,123,185,60,210,100,190
2020-04-30 16:00:00,691,86,0,69,143,207,83,213,95,189
2020-04-30 17:00:00,387,54,0,25,74,98,53,108,54,68
2020-04-30 18:00:00,304,38,0,17,36,50,38,81,29,44
2020-04-30 19:00:00,222,31,0,11,33,45,26,58,13,50
2020-04-30 20:00:00,171,45,0,16,61,60,21,72,39,45
2020-04-30 21:00:00,109,21,0,13,25,24,19,28,24,16
2020-04-30 22:00:00,62,8,0,0,9,12,12,21,8,14
2020-04-30 23:00:00,56,11,0,0,2,9,11,3,2,11
2020-05-01 00:00:00,33,0,0,0,1,2,4,6,2,5
2020-05-01 01:00:00,30,2,0,3,3,2,2,3,1,3
2020-05-01 02:00:00,16,3,0,0,4,2,8,1,1,3
2020-05-01 03:00:00,7,0,0,0,0,0,0,1,0,0
2020-05-01 04:00:00,8,0,0,0,0,4,0,0,0,3
2020-05-01 05:00:00,10,3,0,2,0,1,1,2,0,1
2020-05-01 06:00:00,13,6,0,1,0,4,1,4,0,7
2020-05-01 07:00:00,42,15,0,2,23,17,10,26,17,14
2020-05-01 08:00:00,52,21,0,3,31,36,5,38,28,33
2020-05-01 09:00:00,77,35,0,25,48,55,7,78,41,53
2020-05-01 10:00:00,189,85,0,47,117,139,23,176,93,139
2020-05-01 11:00:00,255,119,0,118,173,235,21,229,128,198
2020-05-01 12:00:00,337,119,0,106,176,294,28,231,121,249
2020-05-01 13:00:00,295,142,0,109,198,219,29,239,131,194
2020-05-01 14:00:00,420,145,0,110,212,260,26,258,123,255
2020-05-01 15:00:00,331,142,0,111,254,291,34,243,152,257
2020-05-01 16:00:00,328,138,0,109,236,194,38,249,172,194
2020-05-01 17:00:00,393,151,0,78,274,271,30,273,142,218
2020-05-01 18:00:00,345,87,0,50,158,172,25,158,125,172
2020-05-01 19:00:00,283,76,0,29,115,118,20,125,65,98
2020-05-01 20:00:00,183,34,0,29,46,94,28,74,37,96
2020-05-01 21:00:00,108,15,0,4,15,22,12,38,11,24
2020-05-01 22:00:00,43,8,0,2,6,7,9,6,2,12
2020-05-01 23:00:00,34,1,0,3,2,2,6,5,2,3
2020-05-02 00:00:00,36,1,0,1,3,3,4,1,5,8
2020-05-02 01:00:00,31,3,0,1,0,3,1,0,2,4
2020-05-02 02:00:00,11,1,0,5,2,0,2,1,0,1
2020-05-02 03:00:00,7,1,0,0,0,0,1,2,0,0
2020-05-02 04:00:00,7,3,0,0,0,4,2,1,0,3
2020-05-02 05:00:00,15,8,0,2,2,5,1,4,2,2
2020-05-02 06:00:00,18,9,0,6,7,11,6,4,1,9
2020-05-02 07:00:00,44,7,0,3,10,17,8,7,11,14
2020-05-02 08:00:00,84,24,0,9,31,32,19,37,20,30
2020-05-02 09:00:00,182,32,0,15,51,68,31,59,41,72
2020-05-02 10:00:00,280,42,0,21,77,88,59,100,57,70
2020-05-02 11:00:00,397,57,0,43,73,89,51,108,45,108
2020-05-02 12:00:00,409,42,0,28,75,83,32,97,49,95
2020-05-02 13:00:00,312,40,0,20,43,62,37,61,41,70
2020-05-02 14:00:00,297,61,0,52,78,89,28,121,71,70
2020-05-02 15:00:00,368,84,0,56,134,145,41,129,88,171
2020-05-02 16:00:00,425,95,0,49,170,191,40,194,117,187
2020-05-02 17:00:00,330,75,0,43,115,161,31,144,88,136
2020-05-02 18:00:00,301,61,0,40,132,152,30,136,93,131
2020-05-02 19:00:00,227,45,0,30,61,110,22,106,63,104
2020-05-02 20:00:00,195,55,0,9,49,76,18,64,30,100
2020-05-02 21:00:00,89,15,0,12,22,22,10,25,14,24
2020-05-02 22:00:00,67,3,0,2,1,16,2,8,3,17
2020-05-02 23:00:00,51,2,0,1,3,2,9,7,1,7
2020-05-03 00:00:00,32,0,0,1,3,1,4,2,0,0
2020-05-03 01:00:00,24,1,0,7,1,2,2,0,2,5
2020-05-03 02:00:00,13,4,0,2,2,3,0,7,1,0
2020-05-03 03:00:00,6,1,0,0,1,0,2,1,0,1
2020-05-03 04:00:00,7,2,0,0,1,1,0,3,1,1
2020-05-03 05:00:00,11,5,0,0,1,2,0,3,1,3
2020-05-03 06:00:00,28,7,0,0,10,9,1,12,4,6
2020-05-03 07:00:00,34,13,0,13,17,21,3,30,18,17
2020-05-03 08:00:00,59,41,0,12,40,48,15,64,39,57
2020-05-03 09:00:00,138,78,0,40,104,137,15,117,84,117
2020-05-03 10:00:00,264,153,0,119,189,277,36,223,147,274
2020-05-03 11:00:00,394,221,0,179,322,352,36,329,270,322
2020-05-03 12:00:00,527,307,0,284,386,483,66,453,397,433
2020-05-03 13:00:00,599,352,0,242,506,616,65,535,476,495
2020-05-03 14:00:00,755,444,0,340,558,674,80,653,457,619
2020-05-03 15:00:00,771,315,0,297,547,671,81,677,425,641
2020-05-03 16:00:00,738,325,0,236,532,581,71,614,416,555
2020-05-03 17:00:00,659,278,0,225,342,496,50,418,263,485
2020-05-03 18:00:00,475,196,0,124,261,293,36,305,170,301
2020-05-03 19:00:00,280,95,0,49,96,110,12,132,86,101
2020-05-03 20:00:00,202,44,0,16,46,58,16,45,38,66
2020-05-03 21:00:00,97,19,0,11,17,20,12,28,7,14
2020-05-03 22:00:00,56,6,0,5,1,6,4,6,8,7
2020-05-03 23:00:00,29,5,0,2,6,1,5,10,1,1
2020-05-04 00:00:00,12,1,0,1,0,2,1,1,0,2
2020-05-04 01:00:00,17,1,0,0,1,2,3,3,3,2
2020-05-04 02:00:00,3,1,0,1,0,0,1,0,0,0
2020-05-04 03:00:00,7,2,0,0,1,4,3,4,0,0
2020-05-04 04:00:00,11,1,0,0,0,3,5,2,0,3
2020-05-04 05:00:00,66,18,0,3,5,10,13,10,6,7
2020-05-04 06:00:00,184,65,0,22,34,43,35,63,21,32
2020-05-04 07:00:00,401,61,0,32,57,79,63,119,36,70
2020-05-04 08:00:00,433,59,0,26,73,101,70,186,33,87
2020-05-04 09:00:00,258,23,0,11,48,47,40,67,25,50
2020-05-04 10:00:00,261,38,0,28,31,43,35,48,21,52
2020-05-04 11:00:00,295,31,0,15,40,67,50,77,22,67
2020-05-04 12:00:00,311,31,0,21,31,68,48,63,22,62
2020-05-04 13:00:00,366,48,0,37,57,70,54,60,32,71
2020-05-04 14:00:00,360,42,0,33,54,115,65,94,37,103
2020-05-04 15:00:00,444,78,0,42,113,114,52,126,60,111
2020-05-04 16:00:00,591,115,0,53,124,176,70,200,75,180
2020-05-04 17:00:00,689,117,0,70,174,244,80,244,107,221
2020-05-04 18:00:00,554,109,0,48,189,225,52,226,125,211
2020-05-04 19:00:00,382,125,0,42,114,171,29,169,78,187
2020-05-04 20:00:00,279,75,0,38,95,148,29,139,49,135
2020-05-04 21:00:00,146,24,0,7,38,47,14,60,13,57
2020-05-04 22:00:00,64,7,0,0,4,6,5,6,5,4
2020-05-04 23:00:00,31,3,0,0,4,2,12,5,2,3
2020-05-05 00:00:00,17,1,0,0,3,4,9,5,2,2
2020-05-05 01:00:00,5,1,0,0,1,0,1,2,2,0
2020-05-05 02:00:00,13,0,0,0,1,1,1,0,1,0
2020-05-05 03:00:00,7,2,0,0,1,1,0,2,0,0
2020-05-05 04:00:00,21,2,0,0,1,5,9,0,1,4
2020-05-05 05:00:00,59,37,0,4,6,14,11,12,6,12
2020-05-05 06:00:00,221,77,0,25,41,54,50,73,27,47
2020-05-05 07:00:00,554,121,0,62,96,126,100,195,79,117
2020-05-05 08:00:00,563,81,0,33,146,159,83,283,67,145
2020-05-05 09:00:00,396,43,0,22,82,87,56,138,54,69
2020-05-05 10:00:00,371,70,0,46,87,123,46,109,70,125
2020-05-05 11:00:00,444,104,0,67,94,145,58,154,90,150
2020-05-05 12:00:00,513,85,0,75,155,187,57,228,87,177
2020-05-05 13:00:00,566,141,0,91,141,186,76,200,116,215
2020-05-05 14:00:00,586,129,0,89,197,247,87,270,143,221
2020-05-05 15:00:00,710,163,0,113,235,312,104,318,189,328
2020-05-05 16:00:00,905,244,0,108,296,389,104,386,196,385
2020-05-05 17:00:00,1008,257,0,146,297,464,116,477,206,495
2020-05-05 18:00:00,802,214,0,123,269,471,72,411,203,449
2020-05-05 19:00:00,603,170,0,89,186,343,64,335,133,347
2020-05-05 20:00:00,408,87,0,39,116,187,37,159,75,220
2020-05-05 21:00:00,185,43,0,12,36,65,16,57,20,69
2020-05-05 22:00:00,79,10,0,3,7,19,4,19,6,18
2020-05-05 23:00:00,49,6,0,1,6,7,5,8,3,2
2020-05-06 00:00:00,21,4,0,0,1,4,7,7,1,2
2020-05-06 01:00:00,13,3,0,1,2,2,2,2,4,1
2020-05-06 02:00:00,9,0,0,0,0,1,3,0,1,2
2020-05-06 03:00:00,7,1,0,0,1,0,0,2,0,0
2020-05-06 04:00:00,17,3,0,1,0,1,4,0,0,1
2020-05-06 05:00:00,74,27,0,5,11,6,14,11,4,6
2020-05-06 06:00:00,215,75,0,21,41,51,61,75,28,45
2020-05-06 07:00:00,631,120,0,60,144,131,106,238,78,114
2020-05-06 08:00:00,581,109,0,55,145,149,88,263,70,145
2020-05-06 09:00:00,428,58,0,31,96,110,66,137,55,96
2020-05-06 10:00:00,396,77,0,58,105,136,61,153,83,147
2020-05-06 11:00:00,470,96,0,80,174,211,64,200,162,197
2020-05-06 12:00:00,592,127,0,114,195,262,76,258,160,251
2020-05-06 13:00:00,616,170,0,139,233,278,82,326,178,255
2020-05-06 14:00:00,696,144,0,180,278,359,98,325,234,332
2020-05-06 15:00:00,797,198,0,131,350,419,120,387,245,429
2020-05-06 16:00:00,963,254,0,174,368,476,131,503,259,412
2020-05-06 17:00:00,1044,300,0,163,426,600,107,545,282,540
2020-05-06 18:00:00,986,284,0,134,325,503,70,468,211,472
2020-05-06 19:00:00,716,179,0,88,217,415,51,289,168,420
2020-05-06 20:00:00,468,136,0,46,110,262,34,179,84,269
2020-05-06 21:00:00,219,54,0,30,37,87,23,77,20,92
2020-05-06 22:00:00,123,22,0,10,16,19,11,19,15,25
2020-05-06 23:00:00,54,10,0,2,7,8,9,11,6,9
2020-05-07 00:00:00,43,7,0,0,0,2,4,2,0,4
2020-05-07 01:00:00,15,4,0,1,3,0,3,1,4,1
2020-05-07 02:00:00,7,1,0,0,0,0,2,1,0,0
2020-05-07 03:00:00,2,2,0,1,1,0,0,2,0,0
2020-05-07 04:00:00,16,0,0,0,2,1,6,3,2,1
2020-05-07 05:00:00,74,39,0,7,9,11,11,21,6,3
2020-05-07 06:00:00,241,68,0,25,31,48,43,72,25,48
2020-05-07 07:00:00,584,115,0,43,119,128,98,248,89,125
2020-05-07 08:00:00,604,98,0,50,174,147,96,303,77,140
2020-05-07 09:00:00,447,74,0,35,81,114,62,171,71,127
2020-05-07 10:00:00,388,79,0,56,133,125,52,151,81,135
2020-05-07 11:00:00,455,110,0,101,175,188,62,247,154,206
2020-05-07 12:00:00,595,111,0,121,221,276,72,273,213,236
2020-05-07 13:00:00,640,130,0,157,264,294,104,307,192,291
2020-05-07 14:00:00,742,193,0,155,292,326,82,363,237,378
2020-05-07 15:00:00,787,242,0,182,315,445,122,430,287,415
2020-05-07 16:00:00,1062,262,0,178,400,486,125,496,315,482
2020-05-07 17:00:00,1071,274,0,179,420,516,108,570,277,527
2020-05-07 18:00:00,1024,277,0,162,383,521,99,530,304,497
2020-05-07 19:00:00,697,148,0,133,222,365,53,327,181,392
2020-05-07 20:00:00,442,114,0,66,164,253,42,200,128,259
2020-05-07 21:00:00,268,52,0,20,74,85,25,130,50,120
2020-05-07 22:00:00,132,13,0,3,21,37,13,31,9,32
2020-05-07 23:00:00,73,10,0,5,13,9,10,9,6,23
2020-05-08 00:00:00,41,5,0,1,1,3,1,3,2,3
2020-05-08 01:00:00,17,7,0,0,1,0,2,2,0,1
2020-05-08 02:00:00,7,1,0,1,2,0,4,0,0,1
2020-05-08 03:00:00,5,2,0,0,2,0,1,2,1,0
2020-05-08 04:00:00,13,4,0,2,3,4,8,2,2,4
2020-05-08 05:00:00,72,25,0,5,10,11,11,11,9,7
2020-05-08 06:00:00,221,56,0,19,38,37,37,73,19,37
2020-05-08 07:00:00,531,108,0,56,90,109,105,188,70,102
2020-05-08 08:00:00,545,93,0,33,144,133,85,221,76,121
2020-05-08 09:00:00,442,51,0,33,79,109,69,150,64,104
2020-05-08 10:00:00,404,75,0,73,159,152,62,188,111,168
2020-05-08 11:00:00,505,123,0,84,206,220,76,224,199,195
2020-05-08 12:00:00,588,156,0,147,220,225,85,254,213,251
2020-05-08 13:00:00,711,190,0,137,272,309,116,327,221,266
2020-05-08 14:00:00,763,211,0,169,345,403,118,404,310,375
2020-05-08 15:00:00,838,269,0,200,376,414,86,476,299,406
2020-05-08 16:00:00,869,265,0,190,462,507,117,530,326,443
2020-05-08 17:00:00,926,254,0,195,382,470,87,374,298,433
2020-05-08 18:00:00,817,245,0,127,330,433,70,398,242,375
2020-05-08 19:00:00,623,152,0,61,229,249,67,275,166,320
2020-05-08 20:00:00,422,124,0,65,139,234,51,188,84,279
2020-05-08 21:00:00,281,64,0,25,64,99,15,101,41,154
2020-05-08 22:00:00,130,19,0,12,23,43,10,38,6,62
2020-05-08 23:00:00,112,10,0,6,16,21,10,10,7,25
2020-05-09 00:00:00,69,15,0,1,12,6,7,19,4,6
2020-05-09 01:00:00,43,2,0,0,5,6,7,13,3,5
2020-05-09 02:00:00,19,7,0,0,0,6,5,1,1,2
2020-05-09 03:00:00,10,2,0,0,0,0,0,2,1,0
2020-05-09 04:00:00,6,5,0,1,1,5,3,3,2,3
2020-05-09 05:00:00,19,6,0,2,3,7,7,3,1,3
2020-05-09 06:00:00,32,9,0,8,10,6,3,12,10,6
2020-05-09 07:00:00,75,20,0,14,16,35,14,35,20,23
2020-05-09 08:00:00,116,44,0,30,47,66,25,68,26,62
2020-05-09 09:00:00,286,51,0,35,85,90,27,79,86,97
2020-05-09 10:00:00,440,95,0,77,129,170,45,174,98,181
2020-05-09 11:00:00,538,169,0,114,215,249,57,226,188,249
2020-05-09 12:00:00,730,214,0,220,315,336,74,370,273,325
2020-05-09 13:00:00,794,286,0,248,378,448,77,512,299,411
2020-05-09 14:00:00,834,292,0,297,423,511,109,526,356,536
2020-05-09 15:00:00,869,288,0,314,432,594,117,510,376,545
2020-05-09 16:00:00,850,336,0,273,557,582,98,607,466,525
2020-05-09 17:00:00,868,319,0,261,455,576,76,508,338,570
2020-05-09 18:00:00,725,294,0,158,365,557,54,430,263,511
2020-05-09 19:00:00,714,236,0,119,221,440,44,333,183,431
2020-05-09 20:00:00,489,150,0,75,163,271,51,208,106,270
2020-05-09 21:00:00,289,74,0,40,77,116,34,138,41,148
2020-05-09 22:00:00,186,21,0,7,27,42,19,28,21,63
2020-05-09 23:00:00,144,18,0,7,12,25,7,23,11,34
2020-05-10 00:00:00,122,10,0,3,7,24,6,7,3,21
2020-05-10 01:00:00,63,3,0,5,6,9,7,8,1,5
2020-05-10 02:00:00,17,4,0,1,4,2,4,5,3,4
2020-05-10 03:00:00,19,5,0,2,9,3,1,4,3,3
2020-05-10 04:00:00,16,3,0,2,4,4,2,1,2,3
2020-05-10 05:00:00,12,4,0,0,0,5,7,6,1,3
