Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,BrühlerStraße,VonSandtUfer,Rhenusallee,McCloyWeg,WegDammBonnBeuel,WilhelmSpiritusUfer,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2019
2019-01-09 08:00:00,1.1,0.4,2.5,13.0,60.0,96.0,112.0,24.0,69.0,253.0,56.0,304.0,444.0,1451.0
2019-01-09 09:00:00,1.8,1.1,3.3,9.0,40.0,37.0,57.0,14.0,39.0,91.0,29.0,119.0,288.0,740.0
2019-01-09 10:00:00,2.6,0.9,4.0,7.0,22.0,24.0,24.0,13.0,18.0,42.0,13.0,53.0,186.0,424.0
2019-01-09 11:00:00,3.3,0.6,3.3,3.0,15.0,17.0,24.0,8.0,32.0,31.0,16.0,44.0,200.0,399.0
2019-01-09 12:00:00,1.8,0.7,3.8,3.0,22.0,25.0,21.0,5.0,22.0,44.0,23.0,41.0,239.0,463.0
2019-01-09 13:00:00,3.9,0.3,4.7,6.0,31.0,30.0,31.0,15.0,38.0,41.0,25.0,66.0,276.0,585.0
2019-01-09 14:00:00,3.9,0.4,5.4,8.0,44.0,25.0,47.0,18.0,58.0,63.0,32.0,92.0,289.0,692.0
2019-01-09 15:00:00,3.9,0.6,5.1,8.0,34.0,48.0,48.0,24.0,51.0,85.0,37.0,111.0,333.0,800.0
2019-01-09 16:00:00,3.7,0.7,4.4,28.0,64.0,49.0,80.0,27.0,80.0,122.0,67.0,156.0,467.0,1172.0
2019-01-09 17:00:00,3.4,0.6,4.1,26.0,64.0,69.0,87.0,37.0,79.0,166.0,48.0,194.0,515.0,1317.0
2019-01-09 18:00:00,2.9,1.1,4.7,13.0,33.0,51.0,62.0,19.0,57.0,145.0,49.0,162.0,436.0,1053.0
2019-01-09 19:00:00,2.6,1.0,3.9,8.0,29.0,22.0,27.0,12.0,35.0,45.0,26.0,69.0,339.0,625.0
2019-01-09 20:00:00,2.1,0.6,3.5,3.0,12.0,9.0,15.0,5.0,14.0,28.0,14.0,32.0,223.0,365.0
2019-01-09 21:00:00,1.9,0.1,3.8,1.0,13.0,8.0,6.0,6.0,15.0,5.0,10.0,34.0,161.0,264.0
2019-01-09 22:00:00,1.6,0.0,4.1,0.0,11.0,9.0,4.0,2.0,4.0,11.0,1.0,11.0,125.0,182.0
2019-01-09 23:00:00,1.6,0.0,3.2,3.0,4.0,0.0,4.0,0.0,1.0,4.0,6.0,8.0,61.0,91.0
2019-01-10 00:00:00,1.5,0.4,2.7,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,23.0,31.0
2019-01-10 01:00:00,1.3,0.1,2.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0
2019-01-10 02:00:00,1.1,0.2,2.2,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-01-10 03:00:00,1.1,0.2,1.9,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,12.0
2019-01-10 04:00:00,0.8,0.1,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,26.0
2019-01-10 05:00:00,0.6,0.0,2.2,0.0,8.0,4.0,2.0,5.0,1.0,9.0,19.0,24.0,44.0,116.0
2019-01-10 06:00:00,0.6,0.4,1.7,14.0,37.0,22.0,25.0,12.0,16.0,49.0,40.0,85.0,187.0,487.0
2019-01-10 07:00:00,0.3,0.4,2.1,41.0,71.0,83.0,138.0,53.0,149.0,162.0,94.0,257.0,589.0,1637.0
2019-01-10 08:00:00,0.2,0.2,2.1,37.0,70.0,169.0,152.0,43.0,110.0,347.0,80.0,429.0,691.0,2128.0
2019-01-10 09:00:00,0.5,0.6,1.8,10.0,59.0,41.0,70.0,18.0,68.0,159.0,45.0,142.0,436.0,1048.0
2019-01-10 10:00:00,0.5,0.0,2.4,6.0,40.0,34.0,29.0,12.0,38.0,54.0,23.0,60.0,249.0,545.0
2019-01-10 11:00:00,0.8,0.0,2.4,3.0,35.0,35.0,53.0,15.0,42.0,64.0,19.0,45.0,260.0,571.0
2019-01-10 12:00:00,1.2,0.0,2.5,6.0,33.0,26.0,38.0,24.0,38.0,67.0,23.0,68.0,295.0,618.0
2019-01-10 13:00:00,1.6,0.0,2.5,6.0,45.0,15.0,43.0,7.0,47.0,45.0,27.0,79.0,345.0,659.0
2019-01-10 14:00:00,1.6,0.0,2.6,9.0,55.0,37.0,53.0,23.0,55.0,79.0,33.0,103.0,375.0,822.0
2019-01-10 15:00:00,1.3,0.0,2.8,14.0,61.0,66.0,65.0,27.0,70.0,97.0,56.0,132.0,421.0,1009.0
2019-01-10 16:00:00,0.8,0.1,2.2,23.0,70.0,89.0,116.0,49.0,119.0,161.0,70.0,243.0,609.0,1549.0
2019-01-10 17:00:00,0.5,0.0,1.9,23.0,67.0,99.0,156.0,51.0,138.0,218.0,90.0,273.0,670.0,1785.0
2019-01-10 18:00:00,-0.3,0.0,1.6,19.0,53.0,59.0,84.0,29.0,72.0,171.0,63.0,210.0,576.0,1336.0
2019-01-10 19:00:00,0.1,0.0,1.5,6.0,31.0,30.0,40.0,13.0,56.0,78.0,27.0,81.0,370.0,732.0
2019-01-10 20:00:00,0.2,0.0,1.1,2.0,18.0,7.0,21.0,4.0,24.0,32.0,11.0,37.0,273.0,429.0
2019-01-10 21:00:00,0.5,0.0,1.3,0.0,16.0,5.0,11.0,5.0,15.0,18.0,4.0,25.0,149.0,248.0
2019-01-10 22:00:00,0.7,0.0,1.2,0.0,7.0,5.0,15.0,0.0,11.0,7.0,11.0,19.0,166.0,241.0
2019-01-10 23:00:00,0.5,0.0,0.9,2.0,7.0,1.0,1.0,2.0,0.0,6.0,2.0,13.0,66.0,100.0
2019-01-11 00:00:00,0.3,0.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,35.0,50.0
2019-01-11 01:00:00,0.3,0.0,0.9,0.0,7.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,14.0,31.0
2019-01-11 02:00:00,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0
2019-01-11 03:00:00,0.4,0.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0
2019-01-11 04:00:00,0.3,0.0,1.5,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,11.0,26.0
2019-01-11 05:00:00,0.3,0.0,1.6,0.0,6.0,7.0,4.0,2.0,3.0,6.0,11.0,19.0,52.0,112.0
2019-01-11 06:00:00,0.5,0.0,2.1,10.0,33.0,16.0,17.0,12.0,15.0,41.0,30.0,67.0,148.0,391.0
2019-01-11 07:00:00,0.7,0.0,2.2,24.0,62.0,55.0,71.0,41.0,82.0,118.0,70.0,163.0,433.0,1149.0
2019-01-11 08:00:00,0.9,0.0,2.0,22.0,47.0,70.0,98.0,19.0,79.0,211.0,43.0,282.0,472.0,1366.0
2019-01-11 09:00:00,1.2,0.0,1.5,1.0,33.0,29.0,53.0,10.0,40.0,104.0,23.0,99.0,273.0,682.0
2019-01-11 10:00:00,1.9,0.1,1.5,5.0,28.0,26.0,18.0,6.0,17.0,40.0,7.0,32.0,170.0,358.0
2019-01-11 11:00:00,2.4,0.1,1.5,1.0,30.0,14.0,20.0,9.0,27.0,36.0,18.0,27.0,219.0,410.0
2019-01-11 12:00:00,3.2,0.3,1.8,5.0,43.0,25.0,28.0,8.0,29.0,57.0,18.0,47.0,236.0,512.0
2019-01-11 13:00:00,3.8,0.4,2.1,7.0,48.0,11.0,43.0,10.0,40.0,63.0,27.0,74.0,318.0,677.0
2019-01-11 14:00:00,4.4,0.2,3.1,17.0,47.0,30.0,47.0,17.0,38.0,78.0,32.0,94.0,326.0,745.0
2019-01-11 15:00:00,4.8,0.0,3.5,9.0,38.0,46.0,59.0,26.0,50.0,84.0,41.0,134.0,351.0,864.0
2019-01-11 16:00:00,5.1,0.1,3.9,16.0,51.0,49.0,73.0,21.0,72.0,116.0,53.0,123.0,383.0,986.0
2019-01-11 17:00:00,5.5,0.1,3.6,12.0,38.0,45.0,61.0,29.0,55.0,110.0,21.0,146.0,378.0,916.0
2019-01-11 18:00:00,5.8,0.2,3.9,11.0,23.0,29.0,31.0,13.0,33.0,91.0,23.0,86.0,312.0,667.0
2019-01-11 19:00:00,6.1,0.2,4.1,4.0,24.0,17.0,23.0,5.0,22.0,41.0,16.0,41.0,273.0,472.0
2019-01-11 20:00:00,6.0,0.1,4.6,1.0,20.0,13.0,14.0,5.0,13.0,18.0,15.0,27.0,180.0,319.0
2019-01-11 21:00:00,5.9,0.0,4.6,2.0,6.0,4.0,6.0,3.0,8.0,8.0,9.0,17.0,94.0,159.0
2019-01-11 22:00:00,6.0,0.0,4.3,2.0,10.0,4.0,8.0,1.0,4.0,8.0,3.0,13.0,108.0,164.0
2019-01-11 23:00:00,6.0,0.0,4.4,1.0,6.0,1.0,3.0,0.0,2.0,7.0,2.0,5.0,80.0,108.0
2019-01-12 00:00:00,5.7,0.0,4.5,0.0,3.0,2.0,1.0,0.0,1.0,8.0,3.0,3.0,70.0,91.0
2019-01-12 01:00:00,5.4,0.0,4.4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,39.0,48.0
2019-01-12 02:00:00,5.2,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,26.0,32.0
2019-01-12 03:00:00,5.0,0.0,3.8,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,13.0,24.0
2019-01-12 04:00:00,5.0,0.0,3.7,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,22.0
2019-01-12 05:00:00,4.9,0.0,3.9,0.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,7.0,13.0,31.0
2019-01-12 06:00:00,4.9,0.0,3.6,0.0,5.0,1.0,2.0,1.0,0.0,2.0,1.0,14.0,21.0,47.0
2019-01-12 07:00:00,4.6,0.0,3.5,5.0,10.0,4.0,3.0,3.0,3.0,4.0,6.0,15.0,35.0,88.0
2019-01-12 08:00:00,4.6,0.0,2.8,3.0,11.0,8.0,12.0,11.0,6.0,12.0,4.0,30.0,88.0,185.0
2019-01-12 09:00:00,4.8,0.1,3.0,7.0,15.0,19.0,23.0,8.0,25.0,26.0,9.0,26.0,149.0,307.0
2019-01-12 10:00:00,5.2,0.0,3.1,13.0,31.0,38.0,43.0,11.0,48.0,35.0,27.0,38.0,237.0,521.0
2019-01-12 11:00:00,5.5,0.7,3.0,10.0,28.0,45.0,50.0,42.0,61.0,63.0,24.0,51.0,229.0,603.0
2019-01-12 12:00:00,5.7,0.0,3.1,20.0,27.0,46.0,58.0,32.0,82.0,61.0,26.0,50.0,306.0,708.0
2019-01-12 13:00:00,6.2,0.0,3.4,22.0,21.0,29.0,49.0,38.0,61.0,58.0,39.0,52.0,278.0,647.0
2019-01-12 14:00:00,5.9,0.0,3.9,11.0,26.0,17.0,46.0,25.0,50.0,50.0,34.0,44.0,291.0,594.0
2019-01-12 15:00:00,5.7,0.8,3.8,7.0,21.0,33.0,27.0,18.0,29.0,55.0,17.0,31.0,229.0,467.0
2019-01-12 16:00:00,5.8,0.0,3.5,10.0,10.0,23.0,23.0,23.0,15.0,34.0,17.0,31.0,180.0,366.0
2019-01-12 17:00:00,6.2,0.8,3.3,5.0,16.0,4.0,12.0,6.0,13.0,18.0,8.0,20.0,144.0,246.0
2019-01-12 18:00:00,6.4,0.2,4.2,1.0,13.0,8.0,25.0,4.0,16.0,18.0,14.0,27.0,180.0,306.0
2019-01-12 19:00:00,6.2,0.3,4.0,1.0,10.0,7.0,5.0,3.0,10.0,18.0,3.0,7.0,140.0,204.0
2019-01-12 20:00:00,6.2,0.1,4.0,0.0,4.0,4.0,9.0,3.0,5.0,13.0,4.0,10.0,126.0,178.0
2019-01-12 21:00:00,5.7,0.0,4.3,0.0,8.0,0.0,2.0,4.0,4.0,3.0,4.0,9.0,66.0,100.0
2019-01-12 22:00:00,6.0,0.0,4.1,0.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,5.0,105.0,131.0
2019-01-12 23:00:00,6.0,0.0,3.7,0.0,3.0,1.0,2.0,1.0,2.0,7.0,4.0,9.0,54.0,83.0
2019-01-13 00:00:00,6.2,0.0,3.5,0.0,13.0,0.0,1.0,2.0,0.0,7.0,0.0,4.0,71.0,98.0
2019-01-13 01:00:00,6.5,0.0,4.2,1.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,4.0,54.0,72.0
2019-01-13 02:00:00,6.4,0.1,3.8,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,22.0,33.0
2019-01-13 03:00:00,6.4,0.2,3.2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,24.0,30.0
2019-01-13 04:00:00,6.3,0.2,3.1,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,34.0
2019-01-13 05:00:00,6.5,0.1,2.8,0.0,3.0,0.0,2.0,0.0,1.0,5.0,1.0,5.0,14.0,32.0
2019-01-13 06:00:00,6.8,0.1,3.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,16.0
2019-01-13 07:00:00,7.0,0.3,2.7,2.0,5.0,2.0,4.0,3.0,2.0,6.0,0.0,9.0,23.0,56.0
2019-01-13 08:00:00,7.1,0.2,2.7,2.0,2.0,2.0,5.0,0.0,5.0,6.0,8.0,8.0,18.0,56.0
2019-01-13 09:00:00,7.7,0.1,3.5,4.0,13.0,3.0,5.0,2.0,10.0,8.0,6.0,6.0,40.0,99.0
2019-01-13 10:00:00,7.9,0.4,4.9,2.0,5.0,12.0,11.0,7.0,16.0,18.0,11.0,15.0,101.0,206.0
2019-01-13 11:00:00,7.9,0.0,5.4,8.0,9.0,4.0,15.0,4.0,15.0,15.0,10.0,15.0,73.0,174.0
2019-01-13 12:00:00,8.0,0.4,5.5,21.0,12.0,12.0,23.0,15.0,25.0,26.0,16.0,26.0,101.0,284.0
2019-01-13 13:00:00,8.1,0.4,5.0,5.0,6.0,11.0,11.0,7.0,15.0,26.0,15.0,19.0,98.0,222.0
2019-01-13 14:00:00,8.1,0.7,4.7,4.0,17.0,13.0,33.0,4.0,25.0,26.0,18.0,33.0,123.0,301.0
2019-01-13 15:00:00,8.1,0.1,4.8,1.0,10.0,9.0,24.0,8.0,19.0,31.0,17.0,14.0,94.0,241.0
2019-01-13 16:00:00,8.1,0.1,5.4,4.0,16.0,17.0,18.0,17.0,17.0,20.0,13.0,23.0,99.0,256.0
2019-01-13 17:00:00,8.0,0.0,5.8,3.0,5.0,9.0,13.0,6.0,16.0,18.0,11.0,12.0,113.0,212.0
2019-01-13 18:00:00,8.0,0.1,5.9,2.0,13.0,4.0,10.0,4.0,9.0,10.0,6.0,13.0,107.0,180.0
2019-01-13 19:00:00,6.9,2.3,6.3,1.0,9.0,6.0,7.0,2.0,6.0,21.0,6.0,11.0,96.0,168.0
2019-01-13 20:00:00,8.0,1.5,6.8,0.0,8.0,4.0,2.0,0.0,6.0,7.0,4.0,10.0,70.0,114.0
2019-01-13 21:00:00,5.9,2.4,6.5,0.0,3.0,4.0,2.0,0.0,2.0,6.0,5.0,2.0,49.0,75.0
2019-01-13 22:00:00,6.2,0.0,4.7,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,54.0,68.0
2019-01-13 23:00:00,6.1,0.3,5.3,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,19.0,31.0
2019-01-14 00:00:00,5.9,0.0,4.8,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,21.0
2019-01-14 01:00:00,5.9,0.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
2019-01-14 02:00:00,4.6,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
2019-01-14 03:00:00,5.6,0.2,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2019-01-14 04:00:00,5.6,0.0,5.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,15.0
2019-01-14 05:00:00,5.4,0.0,5.7,0.0,9.0,3.0,4.0,3.0,2.0,5.0,13.0,18.0,52.0,109.0
2019-01-14 06:00:00,5.2,0.0,5.2,18.0,31.0,20.0,30.0,11.0,20.0,36.0,38.0,87.0,174.0,465.0
2019-01-14 07:00:00,5.0,0.0,4.3,33.0,73.0,74.0,122.0,44.0,129.0,168.0,80.0,237.0,590.0,1550.0
2019-01-14 08:00:00,4.8,0.0,4.8,28.0,63.0,115.0,120.0,36.0,82.0,280.0,64.0,367.0,589.0,1744.0
2019-01-14 09:00:00,4.5,0.0,4.9,4.0,36.0,37.0,54.0,9.0,38.0,112.0,19.0,118.0,249.0,676.0
2019-01-14 10:00:00,2.8,0.0,5.1,0.0,22.0,9.0,9.0,10.0,10.0,26.0,8.0,28.0,134.0,256.0
2019-01-14 11:00:00,3.8,0.0,2.2,4.0,20.0,22.0,12.0,9.0,22.0,22.0,17.0,36.0,178.0,342.0
2019-01-14 12:00:00,4.5,0.0,2.7,6.0,34.0,18.0,23.0,14.0,29.0,44.0,22.0,40.0,209.0,439.0
2019-01-14 13:00:00,4.0,0.0,3.4,3.0,33.0,20.0,43.0,11.0,53.0,48.0,15.0,70.0,267.0,563.0
2019-01-14 14:00:00,4.4,0.0,3.9,12.0,43.0,44.0,50.0,19.0,57.0,59.0,32.0,75.0,271.0,662.0
2019-01-14 15:00:00,2.2,0.0,3.8,8.0,48.0,44.0,39.0,21.0,54.0,66.0,36.0,118.0,273.0,707.0
2019-01-14 16:00:00,3.0,0.2,3.2,23.0,72.0,60.0,85.0,31.0,75.0,123.0,51.0,178.0,482.0,1180.0
2019-01-14 17:00:00,3.1,0.0,3.4,25.0,67.0,67.0,103.0,26.0,94.0,193.0,73.0,238.0,538.0,1424.0
2019-01-14 18:00:00,2.2,0.0,2.9,16.0,32.0,53.0,76.0,31.0,68.0,164.0,47.0,175.0,444.0,1106.0
2019-01-14 19:00:00,2.1,0.0,2.7,6.0,50.0,21.0,33.0,11.0,42.0,52.0,22.0,58.0,325.0,620.0
2019-01-14 20:00:00,2.6,0.0,3.6,5.0,23.0,11.0,16.0,6.0,17.0,35.0,11.0,34.0,226.0,384.0
2019-01-14 21:00:00,2.3,0.0,3.7,1.0,18.0,10.0,7.0,4.0,18.0,16.0,14.0,23.0,140.0,251.0
2019-01-14 22:00:00,2.5,0.0,3.3,1.0,5.0,1.0,4.0,0.0,1.0,7.0,6.0,9.0,103.0,137.0
2019-01-14 23:00:00,2.4,0.0,3.4,0.0,11.0,1.0,1.0,0.0,3.0,5.0,3.0,4.0,62.0,90.0
2019-01-15 00:00:00,1.4,0.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,15.0,30.0
2019-01-15 01:00:00,1.2,0.1,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
2019-01-15 02:00:00,1.4,0.1,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0
2019-01-15 03:00:00,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
2019-01-15 04:00:00,2.6,0.0,2.3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,14.0,23.0
2019-01-15 05:00:00,2.8,0.0,2.2,3.0,11.0,2.0,5.0,2.0,3.0,12.0,18.0,26.0,57.0,139.0
2019-01-15 06:00:00,2.7,0.0,2.8,14.0,34.0,27.0,30.0,13.0,25.0,47.0,48.0,103.0,205.0,546.0
2019-01-15 07:00:00,3.0,0.0,3.1,45.0,92.0,114.0,127.0,62.0,145.0,211.0,96.0,286.0,662.0,1840.0
2019-01-15 08:00:00,3.6,0.0,3.7,41.0,78.0,154.0,169.0,40.0,116.0,356.0,81.0,463.0,750.0,2248.0
2019-01-15 09:00:00,4.2,0.0,3.2,13.0,41.0,63.0,72.0,17.0,63.0,149.0,26.0,170.0,401.0,1015.0
2019-01-15 10:00:00,4.4,0.0,3.0,8.0,37.0,38.0,41.0,19.0,45.0,67.0,20.0,66.0,289.0,630.0
2019-01-15 11:00:00,5.5,0.1,2.1,12.0,47.0,45.0,46.0,22.0,54.0,59.0,27.0,55.0,234.0,601.0
2019-01-15 12:00:00,6.8,0.1,2.6,16.0,50.0,32.0,45.0,25.0,46.0,68.0,35.0,69.0,322.0,708.0
2019-01-15 13:00:00,6.7,0.2,4.2,18.0,47.0,37.0,64.0,20.0,78.0,87.0,31.0,88.0,382.0,852.0
2019-01-15 14:00:00,6.6,0.3,3.9,15.0,54.0,50.0,62.0,24.0,55.0,88.0,40.0,107.0,339.0,834.0
2019-01-15 15:00:00,6.2,0.3,3.9,30.0,65.0,72.0,82.0,32.0,76.0,126.0,61.0,157.0,459.0,1160.0
2019-01-15 16:00:00,6.1,0.2,3.0,35.0,83.0,80.0,131.0,41.0,120.0,181.0,96.0,238.0,607.0,1612.0
2019-01-15 17:00:00,5.5,0.4,2.8,36.0,65.0,103.0,149.0,43.0,117.0,232.0,83.0,324.0,686.0,1838.0
2019-01-15 18:00:00,5.8,0.0,2.7,14.0,48.0,62.0,75.0,33.0,95.0,197.0,46.0,203.0,547.0,1320.0
2019-01-15 19:00:00,6.1,0.0,3.1,7.0,39.0,32.0,55.0,17.0,68.0,76.0,29.0,101.0,431.0,855.0
2019-01-15 20:00:00,6.0,0.0,3.4,3.0,22.0,13.0,25.0,5.0,35.0,43.0,11.0,51.0,267.0,475.0
2019-01-15 21:00:00,5.6,0.0,3.1,1.0,18.0,3.0,11.0,4.0,15.0,20.0,10.0,25.0,174.0,281.0
2019-01-15 22:00:00,5.3,0.0,2.6,1.0,13.0,2.0,9.0,2.0,12.0,9.0,7.0,12.0,145.0,212.0
2019-01-15 23:00:00,5.5,0.4,2.9,0.0,13.0,2.0,3.0,1.0,4.0,7.0,1.0,6.0,59.0,96.0
2019-01-16 00:00:00,5.5,0.5,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,42.0
2019-01-16 01:00:00,5.7,0.3,2.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0
2019-01-16 02:00:00,5.4,0.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,8.0
2019-01-16 03:00:00,5.3,0.1,3.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2019-01-16 04:00:00,5.3,0.0,2.7,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,17.0,26.0
2019-01-16 05:00:00,5.3,0.0,3.6,1.0,10.0,4.0,6.0,1.0,4.0,9.0,23.0,22.0,46.0,126.0
2019-01-16 06:00:00,5.5,0.2,3.6,29.0,31.0,24.0,19.0,15.0,16.0,56.0,54.0,93.0,216.0,553.0
2019-01-16 07:00:00,5.3,0.0,3.4,46.0,87.0,109.0,130.0,70.0,148.0,206.0,94.0,282.0,652.0,1824.0
2019-01-16 08:00:00,4.9,0.0,3.0,29.0,78.0,181.0,159.0,62.0,119.0,369.0,62.0,447.0,756.0,2262.0
2019-01-16 09:00:00,4.8,0.0,3.1,6.0,64.0,62.0,87.0,33.0,62.0,138.0,31.0,180.0,407.0,1070.0
2019-01-16 10:00:00,4.6,0.0,2.9,11.0,45.0,35.0,47.0,21.0,47.0,56.0,28.0,61.0,268.0,619.0
2019-01-16 11:00:00,4.7,0.0,3.4,13.0,40.0,45.0,41.0,23.0,48.0,61.0,23.0,49.0,261.0,604.0
2019-01-16 12:00:00,4.9,0.0,3.3,12.0,32.0,34.0,52.0,22.0,59.0,74.0,21.0,85.0,320.0,711.0
2019-01-16 13:00:00,5.2,0.0,3.7,20.0,41.0,33.0,79.0,19.0,75.0,100.0,29.0,101.0,337.0,834.0
2019-01-16 14:00:00,5.6,0.0,4.0,13.0,39.0,41.0,65.0,28.0,76.0,76.0,38.0,104.0,339.0,819.0
2019-01-16 15:00:00,5.0,0.0,3.0,33.0,66.0,100.0,90.0,57.0,92.0,146.0,54.0,176.0,406.0,1220.0
2019-01-16 16:00:00,4.4,0.0,2.4,42.0,93.0,118.0,146.0,49.0,136.0,175.0,91.0,239.0,697.0,1786.0
2019-01-16 17:00:00,4.7,0.0,2.4,47.0,77.0,116.0,147.0,52.0,140.0,270.0,89.0,313.0,707.0,1958.0
2019-01-16 18:00:00,4.2,0.0,4.3,15.0,41.0,64.0,87.0,37.0,95.0,200.0,51.0,207.0,556.0,1353.0
2019-01-16 19:00:00,4.2,0.0,4.9,6.0,42.0,32.0,52.0,22.0,56.0,87.0,32.0,104.0,433.0,866.0
2019-01-16 20:00:00,4.4,0.0,3.5,3.0,19.0,15.0,39.0,8.0,41.0,45.0,18.0,45.0,277.0,510.0
2019-01-16 21:00:00,4.6,0.0,2.3,2.0,20.0,7.0,8.0,7.0,16.0,22.0,8.0,29.0,192.0,311.0
2019-01-16 22:00:00,4.7,0.0,5.4,2.0,4.0,10.0,8.0,6.0,10.0,14.0,4.0,11.0,154.0,223.0
2019-01-16 23:00:00,4.9,0.0,6.3,0.0,14.0,3.0,3.0,1.0,2.0,1.0,2.0,7.0,91.0,124.0
2019-01-17 00:00:00,5.2,0.0,5.5,0.0,4.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,27.0,40.0
2019-01-17 01:00:00,5.4,0.0,3.6,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,10.0,19.0
2019-01-17 02:00:00,4.9,0.0,3.2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,14.0
2019-01-17 03:00:00,4.9,0.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0
2019-01-17 04:00:00,5.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,14.0
2019-01-17 05:00:00,4.9,0.0,2.8,0.0,15.0,5.0,7.0,2.0,4.0,10.0,12.0,29.0,52.0,136.0
2019-01-17 06:00:00,5.1,0.0,2.5,16.0,30.0,12.0,20.0,14.0,17.0,40.0,38.0,91.0,179.0,457.0
2019-01-17 07:00:00,4.7,0.0,2.5,35.0,71.0,85.0,114.0,64.0,143.0,175.0,86.0,246.0,584.0,1603.0
2019-01-17 08:00:00,4.5,0.0,2.2,21.0,85.0,155.0,153.0,45.0,118.0,356.0,65.0,427.0,662.0,2087.0
2019-01-17 09:00:00,5.6,0.0,2.6,9.0,62.0,46.0,84.0,22.0,61.0,148.0,44.0,151.0,405.0,1032.0
2019-01-17 10:00:00,5.5,0.0,3.1,12.0,41.0,33.0,50.0,10.0,51.0,81.0,31.0,54.0,281.0,644.0
2019-01-17 11:00:00,6.5,0.0,3.9,15.0,44.0,44.0,37.0,18.0,51.0,51.0,30.0,51.0,241.0,582.0
2019-01-17 12:00:00,5.9,0.0,4.6,10.0,37.0,23.0,26.0,19.0,22.0,73.0,16.0,55.0,272.0,553.0
2019-01-17 13:00:00,4.8,0.0,4.6,6.0,47.0,21.0,33.0,12.0,37.0,63.0,25.0,70.0,287.0,601.0
2019-01-17 14:00:00,3.4,0.1,4.9,7.0,59.0,22.0,45.0,15.0,37.0,59.0,17.0,78.0,285.0,624.0
2019-01-17 15:00:00,3.6,0.0,4.3,9.0,40.0,59.0,56.0,20.0,48.0,77.0,44.0,133.0,353.0,839.0
